Negara,Tahun,Jenis_Kelamin,Umur,Jumlah_Bunuhdiri,populasi,Bunuhdiri_per100kpop,GDP_perkapita_usd,Latitude,Longitude,Benua
Ukraine,2010-01-01,male,75+ years,495,804695,61.51,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,male,55-74 years,1827,3866232,47.26,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,male,35-54 years,2853,6203439,45.99,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,male,25-34 years,1457,3589324,40.59,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,male,15-24 years,843,3271660,25.77,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,75+ years,303,2016954,15.02,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,55-74 years,479,5860094,8.17,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,35-54 years,458,6928455,6.61,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,15-24 years,154,3125122,4.93,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,25-34 years,170,3534635,4.81,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,male,5-14 years,35,2102478,1.66,3141,50.43333333,30.516667,Europe
Ukraine,2010-01-01,female,5-14 years,15,1993721,0.75,3141,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,75+ years,531,830200,63.96,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,55-74 years,1761,3877753,45.41,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,35-54 years,2664,6194997,43,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,25-34 years,1457,3638908,40.04,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,15-24 years,850,3114554,27.29,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,75+ years,311,2047428,15.19,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,55-74 years,552,5873828,9.4,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,35-54 years,464,6890333,6.73,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,15-24 years,157,2973653,5.28,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,25-34 years,160,3570316,4.48,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,male,5-14 years,46,2085831,2.21,3788,50.43333333,30.516667,Europe
Ukraine,2011-01-01,female,5-14 years,20,1976990,1.01,3788,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,75+ years,590,878262,67.18,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,55-74 years,1768,3880830,45.56,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,35-54 years,2680,6175567,43.4,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,25-34 years,1450,3692383,39.27,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,15-24 years,838,2960881,28.3,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,75+ years,347,2131156,16.28,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,55-74 years,524,5852504,8.95,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,35-54 years,494,6837697,7.22,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,25-34 years,186,3607893,5.16,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,15-24 years,126,2819749,4.47,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,male,5-14 years,35,2094456,1.67,4096,50.43333333,30.516667,Europe
Ukraine,2012-01-01,female,5-14 years,20,1984557,1.01,4096,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,75+ years,608,919141,66.15,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,55-74 years,1558,3702856,42.08,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,35-54 years,2363,5814873,40.64,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,25-34 years,1302,3543016,36.75,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,15-24 years,560,2541203,22.04,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,75+ years,339,2203221,15.39,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,55-74 years,465,5487093,8.47,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,35-54 years,423,6365806,6.64,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,25-34 years,197,3444110,5.72,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,15-24 years,118,2408666,4.9,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,male,5-14 years,21,2074827,1.01,3299,50.43333333,30.516667,Europe
Ukraine,2014-01-01,female,5-14 years,14,1959353,0.71,3299,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,75+ years,669,942786,70.96,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,55-74 years,1644,3747724,43.87,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,35-54 years,2181,5795334,37.63,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,25-34 years,1114,3527229,31.58,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,15-24 years,507,2408074,21.05,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,75+ years,296,2261462,13.09,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,55-74 years,399,5508376,7.24,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,35-54 years,427,6309963,6.77,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,15-24 years,117,2281055,5.13,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,25-34 years,168,3421535,4.91,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,male,5-14 years,33,2131084,1.55,2256,50.43333333,30.516667,Europe
Ukraine,2015-01-01,female,5-14 years,19,2010824,0.94,2256,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,5-14 years,29,44831135,0.064687187,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,15-24 years,384,44831135,0.856547576,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,25-34 years,1495,44831135,3.334736004,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,35-54 years,1495,44831135,3.334736004,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,55-74 years,1495,44831135,3.334736004,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,male,75+ years,552,44831135,1.23128714,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,5-14 years,10,44831135,0.022305926,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,15-24 years,78,44831135,0.173986226,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,25-34 years,159,44831135,0.354664231,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,35-54 years,309,44831135,0.689253127,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,55-74 years,348,44831135,0.77624624,2638.326055,50.43333333,30.516667,Europe
Ukraine,2017-01-01,female,75+ years,256,44831135,0.571031717,2638.326055,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,5-14 years,15,44622518,0.033615315,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,15-24 years,370,44622518,0.829177771,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,25-34 years,876,44622518,1.963134398,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,35-54 years,1495,44622518,3.350326398,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,55-74 years,1495,44622518,3.350326398,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,male,75+ years,518,44622518,1.160848879,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,5-14 years,11,44622518,0.024651231,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,15-24 years,63,44622518,0.141184323,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,25-34 years,134,44622518,0.300296814,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,35-54 years,309,44622518,0.69247549,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,55-74 years,345,44622518,0.773152246,3096.561697,50.43333333,30.516667,Europe
Ukraine,2018-01-01,female,75+ years,245,44622518,0.549050145,3096.561697,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,5-14 years,14,44386203,0.031541333,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,15-24 years,335,44386203,0.754739035,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,25-34 years,873,44386203,1.966827395,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,35-54 years,1495,44386203,3.368163751,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,55-74 years,1495,44386203,3.368163751,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,male,75+ years,527,44386203,1.187305884,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,5-14 years,8,44386203,0.018023619,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,15-24 years,66,44386203,0.148694855,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,25-34 years,148,44386203,0.333436947,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,35-54 years,284,44386203,0.639838465,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,55-74 years,308,44386203,0.693909321,3661.456204,50.43333333,30.516667,Europe
Ukraine,2019-01-01,female,75+ years,264,44386203,0.594779418,3661.456204,50.43333333,30.516667,Europe
United Arab Emirates,2005-01-01,male,35-54 years,42,1083147,3.88,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,male,55-74 years,3,104270,2.88,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,15-24 years,7,281194,2.49,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,male,25-34 years,28,1132761,2.47,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,25-34 years,6,343997,1.74,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,male,15-24 years,7,454397,1.54,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,35-54 years,3,286724,1.05,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,5-14 years,0,261386,0,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,55-74 years,0,37641,0,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,female,75+ years,0,5259,0,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,male,5-14 years,0,282770,0,42196,24.46666667,54.366667,Asia
United Arab Emirates,2005-01-01,male,75+ years,0,6887,0,42196,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,55-74 years,2,40353,4.96,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,25-34 years,37,1335454,2.77,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,35-54 years,30,1244561,2.41,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,35-54 years,6,320618,1.87,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,55-74 years,2,114304,1.75,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,25-34 years,5,383191,1.3,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,15-24 years,7,595516,1.18,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,15-24 years,1,317537,0.31,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,5-14 years,0,271444,0,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,female,75+ years,0,5553,0,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,5-14 years,0,287845,0,45110,24.46666667,54.366667,Asia
United Arab Emirates,2006-01-01,male,75+ years,0,7503,0,45110,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,55-74 years,2,43719,4.57,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,15-24 years,18,710296,2.53,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,35-54 years,35,1481890,2.36,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,25-34 years,33,1586738,2.08,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,55-74 years,2,128386,1.56,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,15-24 years,4,350408,1.14,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,25-34 years,4,431502,0.93,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,35-54 years,3,365164,0.82,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,5-14 years,0,284824,0,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,female,75+ years,0,5982,0,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,5-14 years,0,297991,0,45285,24.46666667,54.366667,Asia
United Arab Emirates,2007-01-01,male,75+ years,0,8489,0,45285,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,15-24 years,18,776831,2.32,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,55-74 years,3,144591,2.07,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,25-34 years,10,485856,2.06,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,35-54 years,36,1776139,2.03,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,25-34 years,25,1856262,1.35,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,15-24 years,4,374233,1.07,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,35-54 years,4,417902,0.96,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,5-14 years,0,300552,0,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,55-74 years,0,47552,0,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,female,75+ years,0,6441,0,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,5-14 years,0,314457,0,48457,24.46666667,54.366667,Asia
United Arab Emirates,2008-01-01,male,75+ years,0,9542,0,48457,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,25-34 years,52,2097782,2.48,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,15-24 years,15,780955,1.92,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,35-54 years,39,2094463,1.86,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,55-74 years,3,161132,1.86,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,15-24 years,7,385569,1.82,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,25-34 years,4,539991,0.74,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,5-14 years,2,316123,0.63,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,35-54 years,2,475003,0.42,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,55-74 years,0,51590,0,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,female,75+ years,0,6796,0,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,5-14 years,0,332784,0,34960,24.46666667,54.366667,Asia
United Arab Emirates,2009-01-01,male,75+ years,0,10292,0,34960,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,75+ years,1,10567,9.46,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,55-74 years,5,177232,2.82,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,25-34 years,14,587552,2.38,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,55-74 years,1,55621,1.8,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,25-34 years,39,2271630,1.72,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,15-24 years,6,385198,1.56,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,35-54 years,34,2405804,1.41,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,15-24 years,10,730245,1.37,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,35-54 years,1,533458,0.19,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,5-14 years,0,329210,0,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,female,75+ years,0,6996,0,36964,24.46666667,54.366667,Asia
United Arab Emirates,2010-01-01,male,5-14 years,0,346223,0,36964,24.46666667,54.366667,Asia
United Kingdom,2001-01-01,male,25-34 years,723,4243590,17.04,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,male,35-54 years,1317,8222369,16.02,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,male,75+ years,225,1618917,13.9,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,male,55-74 years,569,5390372,10.56,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,male,15-24 years,361,3650328,9.89,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,35-54 years,373,8374702,4.45,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,55-74 years,239,5820231,4.11,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,75+ years,106,2801024,3.78,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,25-34 years,136,4251558,3.2,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,15-24 years,72,3581981,2.01,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,male,5-14 years,4,3902253,0.1,29179,51.5,-0.083333,Europe
United Kingdom,2001-01-01,female,5-14 years,3,3714668,0.08,29179,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,25-34 years,747,4114056,18.16,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,35-54 years,1350,8250038,16.36,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,75+ years,175,1653523,10.58,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,55-74 years,564,5545751,10.17,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,15-24 years,323,3758190,8.59,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,75+ years,117,2817222,4.15,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,35-54 years,349,8405892,4.15,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,25-34 years,170,4149794,4.1,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,55-74 years,222,5969004,3.72,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,15-24 years,90,3642294,2.47,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,female,5-14 years,5,3706268,0.13,31630,51.5,-0.083333,Europe
United Kingdom,2002-01-01,male,5-14 years,5,3896912,0.13,31630,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,25-34 years,637,4023648,15.83,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,35-54 years,1311,8282037,15.83,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,75+ years,209,1681364,12.43,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,55-74 years,575,5665717,10.15,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,15-24 years,316,3854815,8.2,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,35-54 years,381,8432837,4.52,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,75+ years,104,2821243,3.69,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,25-34 years,144,4059897,3.55,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,55-74 years,207,6085995,3.4,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,15-24 years,91,3718206,2.45,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,female,5-14 years,2,3677964,0.05,36289,51.5,-0.083333,Europe
United Kingdom,2003-01-01,male,5-14 years,2,3868048,0.05,36289,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,35-54 years,1422,8324962,17.08,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,25-34 years,599,3960327,15.13,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,75+ years,221,1713028,12.9,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,55-74 years,601,5755684,10.44,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,15-24 years,315,3953382,7.97,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,35-54 years,423,8494403,4.98,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,75+ years,115,2829135,4.06,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,55-74 years,244,6170678,3.95,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,25-34 years,150,3993258,3.76,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,15-24 years,88,3785230,2.32,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,male,5-14 years,4,3832497,0.1,42486,51.5,-0.083333,Europe
United Kingdom,2004-01-01,female,5-14 years,1,3642427,0.03,42486,51.5,-0.083333,Europe
United Kingdom,2005-01-01,male,35-54 years,1359,8397155,16.18,44372,51.5,-0.083333,Europe
United Kingdom,2005-01-01,male,25-34 years,563,3951996,14.25,44372,51.5,-0.083333,Europe
